#Episode,#Frame,#Epsode Timesteps,Total episode score,Last Mean Batch Loss
556,37176,200,199.0,49.81854308843613
557,37381,205,204.0,58.49344338178635
558,37542,161,160.0,35.942740119695664
559,37590,48,47.0,13.201937828063965
560,37728,138,137.0,24.578932029008865
561,37860,132,131.0,45.707820148468016
562,38221,361,360.0,58.16807290673256
563,38330,109,108.0,34.64456211328506
564,38454,124,123.0,27.405483226776123
565,38564,110,109.0,20.154019895792008
566,38993,429,428.0,44.44801094055176
567,39262,269,268.0,41.98993445158005
568,39407,145,144.0,47.040971304178235
569,39626,219,218.0,58.47455190300941
570,39811,185,184.0,49.68850169062615
571,39830,19,18.0,7.556461081504822
572,39906,76,75.0,22.36632741212845
573,40141,235,234.0,44.81655989408493
574,40483,342,341.0,52.46423438429832
575,40689,206,205.0,51.498922462463376
576,41005,316,315.0,57.81217826128006
577,41186,181,180.0,54.3289315199852
578,41350,164,163.0,41.5696366238594
579,41470,120,119.0,22.434841103553772
580,41586,116,115.0,27.372267646789552
581,41715,129,128.0,45.915046784877774
582,41965,250,249.0,67.10486088633537
583,42135,170,169.0,40.02918271064758
584,42415,280,279.0,64.02434027433395
585,42691,276,275.0,34.266109364032744
586,42809,118,117.0,42.04098201990128
587,42932,123,122.0,29.35747167825699
588,43118,186,185.0,71.20568843364715
589,43321,203,202.0,62.11328577756882
590,43680,359,358.0,32.94551093578339
591,43959,279,278.0,48.12729368627071
592,44090,131,130.0,34.92541746616364
593,44626,536,535.0,50.715577952861786
594,44900,274,273.0,58.50901458024978
595,45080,180,179.0,58.25976813554764
596,45334,254,253.0,64.78572185277939
597,45979,645,644.0,44.83091972827911
598,46102,123,122.0,26.305736553668975
599,46412,310,309.0,49.05136486172676
600,46546,134,133.0,25.660384266376496
601,46662,116,115.0,28.41242049455643
602,46801,139,138.0,43.233586831092836
603,46975,174,173.0,31.039863092899324
604,47214,239,238.0,63.23953334569931
605,47498,284,283.0,57.74352740049362
606,48596,1098,1097.0,57.27081904172897
607,48828,232,231.0,45.92206876754761
608,48978,150,149.0,42.131727545261384
609,49129,151,150.0,32.07282988786697
610,49215,86,85.0,20.832840688228607
611,49571,356,355.0,59.73684254050255
612,49667,96,95.0,28.58073823928833
613,49793,126,125.0,32.06691341400146
614,49975,182,181.0,71.88621780872344
615,50150,175,174.0,68.41637942194939
616,50288,138,137.0,38.87608904600143
617,50420,132,131.0,58.816255695819855
618,50558,138,137.0,39.05787415742874
619,50898,340,339.0,38.69409915685654
620,51114,216,215.0,51.09426376581192
621,52070,956,955.0,82.30114057779312
622,52266,196,195.0,94.18342967748642
623,52584,318,317.0,58.8475461435318
624,52620,36,35.0,12.697800092697143
625,52834,214,213.0,89.15286834001542
626,53061,227,226.0,74.62261168122292
627,53215,154,153.0,43.427221310138705
628,53231,16,15.0,1.9285496520996093
629,53403,172,171.0,51.18634730577469
630,53665,262,261.0,50.6523048889637
631,53957,292,291.0,76.47741618394852
632,54086,129,128.0,28.65062436580658
633,54240,154,153.0,36.395161252021786
634,54361,121,120.0,29.972836991548537
635,54439,78,77.0,15.63492966413498
636,54544,105,104.0,38.80283080816269
637,54655,111,110.0,21.98019349694252
638,55043,388,387.0,85.4726649570465
639,55258,215,214.0,100.01655202150344
640,57557,2299,2298.0,82.64864560842514
641,58315,758,757.0,68.71021864414215
642,58605,290,289.0,76.95759727239609
643,58736,131,130.0,45.896480579376224
644,58853,117,116.0,51.41924576997757
645,58966,113,112.0,49.71859165906906
646,59090,124,123.0,35.27883978605271
647,59193,103,102.0,35.253477121591565
648,63939,4746,4745.0,58.714153290987014
649,67572,3633,3632.0,78.909963991642
650,67591,19,18.0,5.609559664726257
651,67996,405,404.0,45.19565972924232
652,68204,208,207.0,63.397218272686004
653,68441,237,236.0,57.04892206311226
654,68720,279,278.0,61.71483798980713
655,68972,252,251.0,56.23547999382019
656,69242,270,269.0,68.87400658369064
657,69624,382,381.0,51.54533958077431
658,69784,160,159.0,52.258753743171695
659,69851,67,66.0,27.330659716129304
660,69944,93,92.0,40.124077005386354
661,70040,96,95.0,34.449555563926694
662,70051,11,10.0,7.057612257003784
663,70124,73,72.0,36.66577134609222
664,72846,2722,2721.0,42.04417424559593
665,77273,4427,4426.0,40.03065000772476
666,77495,222,221.0,59.10183665752411
667,78708,1213,1212.0,57.00523552775383
668,80502,1794,1793.0,50.11963055729866
669,80916,414,413.0,41.618699672222135
670,86121,5205,5204.0,63.263578031063076
671,86774,653,652.0,29.441465599536897
672,90111,3337,3336.0,42.30790118217468
673,95044,4933,4932.0,52.100860393047334
674,95128,84,83.0,11.893128514289856
675,95271,143,142.0,34.3856317949295
676,95281,10,9.0,0.9718910026550293
677,96076,795,794.0,57.47055194735527
678,97100,1024,1023.0,32.7212329518795
679,101492,4392,4391.0,48.0010183763504
680,104236,2744,2743.0,50.83241223216057
681,113281,9045,9044.0,52.785844866037365
682,113565,284,283.0,42.90136321306229
683,113671,106,105.0,22.156211144328118
684,114586,915,914.0,18.547956566214562
685,116095,1509,1508.0,16.548244995474814
686,124179,8084,8083.0,35.06544044613838
687,126221,2042,2041.0,45.42476503968239
688,132204,5983,5982.0,13.858900880813598
689,135015,2811,2810.0,37.25362464189529
690,136902,1887,1886.0,33.01424953401089
691,138178,1276,1275.0,23.231582617163657
692,138289,111,110.0,7.85932959318161
693,138414,125,124.0,11.543419225215912
694,140389,1975,1974.0,53.434436376094816
695,140642,253,252.0,23.366452859342097
